"REF_DATE","GEO","DGUID","Receipts, payments and balances","Current account","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Primary income","Dollars","81","millions","6","v61915281","1.2.10","34931","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Compensation of employees","Dollars","81","millions","6","v61915282","1.2.11","1527","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Investment income","Dollars","81","millions","6","v61915283","1.2.12","33404","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Direct investment income","Dollars","81","millions","6","v61915284","1.2.13","13832","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Direct investment income, interest","Dollars","81","millions","6","v61915285","1.2.14","743","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Direct investment income, profits","Dollars","81","millions","6","v61915286","1.2.15","13089","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Direct investment income, dividends","Dollars","81","millions","6","v61915287","1.2.16","5830","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Direct investment income, reinvested earnings","Dollars","81","millions","6","v61915288","1.2.17","7259","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Portfolio investment income","Dollars","81","millions","6","v61915289","1.2.18","15333","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Portfolio investment income, interest on debt securities","Dollars","81","millions","6","v61915290","1.2.19","9918","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Portfolio investment, interest on bonds","Dollars","81","millions","6","v61915291","1.2.20","9860","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Portfolio investment, interest on money market instruments","Dollars","81","millions","6","v61915292","1.2.21","58","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Portfolio investment income, dividends on equity and investment fund shares","Dollars","81","millions","6","v61915293","1.2.22","5415","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Other investment income","Dollars","81","millions","6","v61915294","1.2.23","4240","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Secondary income","Dollars","81","millions","6","v61915295","1.2.24","5245","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Private transfers","Dollars","81","millions","6","v61915296","1.2.25","3354","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Other private transfers","Dollars","81","millions","6","v61915297","1.2.26","2224","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Personal transfers","Dollars","81","millions","6","v61915298","1.2.27","933","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Other private non-personal transfers","Dollars","81","millions","6","v61915299","1.2.28","1290","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Foreign taxes","Dollars","81","millions","6","v61915300","1.2.29","1130","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Government transfers","Dollars","81","millions","6","v61915301","1.2.30","1892","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Official contributions","Dollars","81","millions","6","v61915302","1.2.32","1496","","","","0"
"2021-01","Canada","2016A000011124","Payments, seasonally adjusted","Other transfers of government","Dollars","81","millions","6","v61915303","1.2.33","395","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Total current account","Dollars","81","millions","6","v61915304","1.3.1","-209","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Goods and services","Dollars","81","millions","6","v61915305","1.3.2","488","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Goods","Dollars","81","millions","6","v61915306","1.3.3","1267","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Services","Dollars","81","millions","6","v61915308","1.3.5","-780","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Travel","Dollars","81","millions","6","v61915309","1.3.6","2162","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Transportation","Dollars","81","millions","6","v61915310","1.3.7","-2495","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Commercial services","Dollars","81","millions","6","v61915311","1.3.8","-393","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Government services","Dollars","81","millions","6","v61915312","1.3.9","-54","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Primary income","Dollars","81","millions","6","v61915313","1.3.10","961","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Compensation of employees","Dollars","81","millions","6","v61915314","1.3.11","-1279","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Investment income","Dollars","81","millions","6","v61915315","1.3.12","2240","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Direct investment income","Dollars","81","millions","6","v61915316","1.3.13","9101","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Direct investment income, interest","Dollars","81","millions","6","v61915317","1.3.14","1395","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Direct investment income, profits","Dollars","81","millions","6","v61915318","1.3.15","7706","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Direct investment income, dividends","Dollars","81","millions","6","v61915319","1.3.16","2175","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Direct investment income, reinvested earnings","Dollars","81","millions","6","v61915320","1.3.17","5531","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Portfolio investment income","Dollars","81","millions","6","v61915321","1.3.18","-4888","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Portfolio investment income, interest on debt securities","Dollars","81","millions","6","v61915322","1.3.19","-6025","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Portfolio investment, interest on bonds","Dollars","81","millions","6","v61915323","1.3.20","-5970","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Portfolio investment, interest on money market instruments","Dollars","81","millions","6","v61915324","1.3.21","-55","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Portfolio investment income, dividends on equity and investment fund shares","Dollars","81","millions","6","v61915325","1.3.22","1136","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Other investment income","Dollars","81","millions","6","v61915326","1.3.23","-1973","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Secondary income","Dollars","81","millions","6","v61915327","1.3.24","-1657","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Private transfers","Dollars","81","millions","6","v61915328","1.3.25","-2246","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Other private transfers","Dollars","81","millions","6","v61915329","1.3.26","-1116","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Foreign taxes","Dollars","81","millions","6","v61915330","1.3.29","-1130","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Government transfers","Dollars","81","millions","6","v61915331","1.3.30","588","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Canadian taxes","Dollars","81","millions","6","v61915332","1.3.31","2439","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Official contributions","Dollars","81","millions","6","v61915333","1.3.32","-1496","","","","0"
"2021-01","Canada","2016A000011124","Balances, seasonally adjusted","Other transfers of government","Dollars","81","millions","6","v61915334","1.3.33","-355","","","","0"
"2021-04","Canada","2016A000011124","Receipts, seasonally adjusted","Total current account","Dollars","81","millions","6","v61915244","1.1.1","224734","","","","0"
"2021-04","Canada","2016A000011124","Receipts, seasonally adjusted","Goods and services","Dollars","81","millions","6","v61915245","1.1.2","185815","","","","0"
"2021-04","Canada","2016A000011124","Receipts, seasonally adjusted","Goods","Dollars","81","millions","6","v61915246","1.1.3","152268","","","","0"
"2021-04","Canada","2016A000011124","Receipts, seasonally adjusted","Services","Dollars","81","millions","6","v61915248","1.1.5","33547","","","","0"
"2021-04","Canada","2016A000011124","Receipts, seasonally adjusted","Travel","Dollars","81","millions","6","v61915249","1.1.6","3757","","","","0"
"2021-04","Canada","2016A000011124","Receipts, seasonally adjusted","Transportation","Dollars","81","millions","6","v61915250","1.1.7","3546","","","","0"
"2021-04","Canada","2016A000011124","Receipts, seasonally adjusted","Commercial services","Dollars","81","millions","6","v61915251","1.1.8","25918","","","","0"
"2021-04","Canada","2016A000011124","Receipts, seasonally adjusted","Government services","Dollars","81","millions","6","v61915252","1.1.9","327","","","","0"
"2021-04","Canada","2016A000011124","Receipts, seasonally adjusted","Primary income","Dollars","81","millions","6","v61915253","1.1.10","36036","","","","0"
"2021-04","Canada","2016A000011124","Receipts, seasonally adjusted","Compensation of employees","Dollars","81","millions","6","v61915254","1.1.11","252","","","","0"
"2021-04","Canada","2016A000011124","Receipts, seasonally adjusted","Investment income","Dollars","81","millions","6","v61915255","1.1.12","35784","","","","0"
"2021-04","Canada","2016A000011124","Receipts, seasonally adjusted","Direct investment income","Dollars","81","millions","6","v61915256","1.1.13","23542","","","","0"
"2021-04","Canada","2016A000011124","Receipts, seasonally adjusted","Direct investment income, interest","Dollars","81","millions","6","v61915257","1.1.14","2141","","","","0"
"2021-04","Canada","2016A000011124","Receipts, seasonally adjusted","Direct investment income, profits","Dollars","81","millions","6","v61915258","1.1.15","21400","","","","0"
"2021-04","Canada","2016A000011124","Receipts, seasonally adjusted","Direct investment income, dividends","Dollars","81","millions","6","v61915259","1.1.16","9043","","","","0"
"2021-04","Canada","2016A000011124","Receipts, seasonally adjusted","Direct investment income, reinvested earnings","Dollars","81","millions","6","v61915260","1.1.17","12357","","","","0"
"2021-04","Canada","2016A000011124","Receipts, seasonally adjusted","Portfolio investment income","Dollars","81","millions","6","v61915261","1.1.18","10396","","","","0"
"2021-04","Canada","2016A000011124","Receipts, seasonally adjusted","Portfolio investment income, interest on debt securities","Dollars","81","millions","6","v61915262","1.1.19","3729","","","","0"
